ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	geneID	Count	Contrast	Ontology	Direction
GO:0044822	poly(A) RNA binding	22/51	370/2745	1.45359622699927e-07	2.18039434049891e-06	BCLAF1/CNBP/CPSF7/EIF4A2/EIF5A/FXR2/GANAB/HNRNPA1/KHDRBS1/KTN1/MATR3/MRPL44/NOLC1/QKI/RPL10/RPN1/RPS18/SFPQ/SNRNP200/SRP14/SRPK2/UPF1	22	LB+NL+ vs (LB-NL+ and LB-NL-)	MF	down
GO:0003723	RNA binding	23/51	443/2745	8.25307756022709e-07	6.18980817017031e-06	BCLAF1/CNBP/CPSF7/EIF4A2/EIF5A/FXR2/GANAB/HNRNPA1/KHDRBS1/KTN1/MATR3/MRPL44/NOLC1/QKI/RPL10/RPL38/RPN1/RPS18/SFPQ/SNRNP200/SRP14/SRPK2/UPF1	23	LB+NL+ vs (LB-NL+ and LB-NL-)	MF	down
GO:0044822	poly(A) RNA binding	44/80	370/2745	3.84022771735965e-19	1.65129791846465e-17	BCLAF1/CAST/CNBP/CPSF7/EIF3E/EIF4A2/EIF4A3/EIF5A/FUS/GANAB/GRB2/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPC/HNRNPDL/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/ILF2/KHDRBS1/KTN1/MATR3/MRPL44/NOLC1/NPM1/PARP1/PCBP1/PSIP1/QKI/RBMX/RPN1/SF3B1/SFPQ/SNRNP200/SRP14/SRSF7/TARDBP/TFAM/UPF1/XRCC6	44	LB+NL+ vs LB-NL+	MF	down
GO:0003723	RNA binding	45/80	443/2745	7.76462362442914e-17	1.66939407925227e-15	BCLAF1/CAST/CNBP/CPSF7/EIF3E/EIF4A2/EIF4A3/EIF5A/FUS/GANAB/GRB2/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPC/HNRNPDL/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/ILF2/KHDRBS1/KTN1/MATR3/MRPL44/NOLC1/NPM1/PARP1/PCBP1/PSIP1/QKI/RBMX/RPN1/SF3B1/SFPQ/SNRNP200/SRP14/SRP9/SRSF7/TARDBP/TFAM/UPF1/XRCC6	45	LB+NL+ vs LB-NL+	MF	down
GO:0003677	DNA binding	23/80	139/2745	1.58564959201938e-12	2.27276441522777e-11	BCLAF1/CNBP/FUS/HNRNPA1/HNRNPA2B1/HNRNPAB/HNRNPC/HNRNPDL/HNRNPK/HNRNPL/HNRNPU/ILF2/KHDRBS1/NPM1/PARP1/PCBP1/PSIP1/RBMX/SFPQ/TARDBP/TFAM/UPF1/XRCC6	23	LB+NL+ vs LB-NL+	MF	down
GO:0003729	mRNA binding	11/80	46/2745	3.75454977624557e-08	4.03614100946399e-07	EIF4A3/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPC/HNRNPR/PCBP1/QKI/RBMX/SF3B1/TARDBP	11	LB+NL+ vs LB-NL+	MF	down
GO:0043565	sequence-specific DNA binding	10/80	45/2745	3.49310990152652e-07	3.00407451531281e-06	HNRNPA1/HNRNPA2B1/HNRNPAB/HNRNPC/HNRNPK/PCBP1/SFPQ/TFAM/UPF1/XRCC6	10	LB+NL+ vs LB-NL+	MF	down
GO:0000975	regulatory region DNA binding	8/80	37/2745	7.11938045343638e-06	3.82666699372206e-05	HNRNPC/HNRNPK/HNRNPL/HNRNPU/RBMX/SFPQ/TFAM/XRCC6	8	LB+NL+ vs LB-NL+	MF	down
GO:0001067	regulatory region nucleic acid binding	8/80	37/2745	7.11938045343638e-06	3.82666699372206e-05	HNRNPC/HNRNPK/HNRNPL/HNRNPU/RBMX/SFPQ/TFAM/XRCC6	8	LB+NL+ vs LB-NL+	MF	down
GO:0044212	transcription regulatory region DNA binding	8/80	37/2745	7.11938045343638e-06	3.82666699372206e-05	HNRNPC/HNRNPK/HNRNPL/HNRNPU/RBMX/SFPQ/TFAM/XRCC6	8	LB+NL+ vs LB-NL+	MF	down
GO:0008026	ATP-dependent helicase activity	5/80	18/2745	0.000118000938062798	0.00050740403367003	EIF4A2/EIF4A3/SNRNP200/UPF1/XRCC6	5	LB+NL+ vs LB-NL+	MF	down
GO:0070035	purine NTP-dependent helicase activity	5/80	18/2745	0.000118000938062798	0.00050740403367003	EIF4A2/EIF4A3/SNRNP200/UPF1/XRCC6	5	LB+NL+ vs LB-NL+	MF	down
GO:0003727	single-stranded RNA binding	5/80	19/2745	0.000156509252299937	0.000569892051175805	EIF4A3/HNRNPA1/HNRNPC/HNRNPU/KHDRBS1	5	LB+NL+ vs LB-NL+	MF	down
GO:0001071	nucleic acid binding transcription factor activity	6/80	30/2745	0.000172292945704313	0.000569892051175805	CNBP/HNRNPAB/HNRNPK/PCBP1/TARDBP/TFAM	6	LB+NL+ vs LB-NL+	MF	down
GO:0003700	transcription factor activity, sequence-specific DNA binding	6/80	30/2745	0.000172292945704313	0.000569892051175805	CNBP/HNRNPAB/HNRNPK/PCBP1/TARDBP/TFAM	6	LB+NL+ vs LB-NL+	MF	down
GO:0004386	helicase activity	5/80	21/2745	0.000261606504734694	0.000803505693113704	EIF4A2/EIF4A3/SNRNP200/UPF1/XRCC6	5	LB+NL+ vs LB-NL+	MF	down
GO:0003690	double-stranded DNA binding	6/80	36/2745	0.000491455787368597	0.00140883992378998	HNRNPC/HNRNPK/SFPQ/TARDBP/TFAM/XRCC6	6	LB+NL+ vs LB-NL+	MF	down
GO:0043021	ribonucleoprotein complex binding	5/80	31/2745	0.00173756320114354	0.00466970110307325	EIF4A3/EIF5A/HNRNPU/NPM1/SRP9	5	LB+NL+ vs LB-NL+	MF	down
GO:0003682	chromatin binding	5/80	40/2745	0.00548153380874771	0.0138650561044795	HNRNPC/RBMX/SFPQ/TFAM/UPF1	5	LB+NL+ vs LB-NL+	MF	down
GO:0005604	basement membrane	5/79	25/2872	0.000478401111053838	0.0161054695763307	COL4A1/COL4A2/LAMB2/LAMC1/TNC	5	LB-NL- vs (LB+NL+ and LB-NL+)	CC	down
GO:0005615	extracellular space	16/79	243/2872	0.000700237807666551	0.0161054695763307	COL6A2/EZR/F3/HBA1/HBB/HBD/IGHV3-23/KDSR/KRT1/LAMC1/LYZ/PRDX1/S100A4/SELENBP1/SLC4A1/TNC	16	LB-NL- vs (LB+NL+ and LB-NL+)	CC	down
GO:0044420	extracellular matrix component	5/79	34/2872	0.00206384873949031	0.0247272913978062	COL4A1/COL4A2/LAMB2/LAMC1/TNC	5	LB-NL- vs (LB+NL+ and LB-NL+)	CC	down
GO:0031012	extracellular matrix	11/79	149/2872	0.00215019925198315	0.0247272913978062	COL4A1/COL4A2/COL6A2/F3/FLNB/KRT1/LAMB2/LAMC1/LMNA/PRDX1/TNC	11	LB-NL- vs (LB+NL+ and LB-NL+)	CC	down
GO:0005578	proteinaceous extracellular matrix	6/79	58/2872	0.00463236688601614	0.041220262795215	COL4A1/COL4A2/COL6A2/LAMB2/LAMC1/TNC	6	LB-NL- vs (LB+NL+ and LB-NL+)	CC	down
GO:0009986	cell surface	10/79	144/2872	0.00537655601676718	0.041220262795215	ANXA4/CD44/CLIC4/F3/IGHV3-23/ITGB1/ITGB8/PLCD3/SEMA7A/SPIRE1	10	LB-NL- vs (LB+NL+ and LB-NL+)	CC	down
GO:0045202	synapse	46/176	262/2872	5.78498773936363e-12	8.21468258989635e-10	ANK2/AP3D1/ARFGAP1/ARPC2/ATCAY/ATP2B1/ATP6V0D1/CADM2/CDK5/CPE/CPLX2/CYFIP2/DLG2/DNM1L/FRRS1L/GAD1/GAD2/GPM6A/GRM4/NPTN/NRXN3/NSF/PACSIN1/PALM/PCLO/PDE2A/PENK/PHACTR1/PPP3CA/PRRT2/RAB3A/SCAMP1/SEPT5/SLC32A1/SLC8A1/SLC8A2/SNCA/STXBP1/SYN1/SYT1/TH/TPRG1L/UNC13A/VAMP2/VAMP7/WASF1	46	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0097458	neuron part	59/176	440/2872	3.79355102315318e-10	2.69342122643876e-08	ANK2/AP3D1/ARHGEF7/ARPC2/ATCAY/ATL1/ATP2B1/ATP6V0D1/CADM2/CDK5/CPE/CPLX2/CPNE5/CYFIP2/DLG2/DNM1L/DPYSL5/GAD1/GAD2/GNAO1/GNB1/GNB5/GPI/GPM6A/GRM4/KIF5C/L1CAM/LAMP5/NCDN/NPTN/NRXN3/NSF/OPA1/PACSIN1/PALM/PCLO/PCSK2/PDE1B/PDE2A/PENK/PPP1R1B/RAB3A/RAP1GAP/SCAMP1/SCN2A/SEPT5/SLC32A1/SLC8A1/SLC8A2/SNCA/STXBP1/SYN1/SYT1/TH/THY1/TPRG1L/UNC13A/VAMP2/VAMP7	59	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0043005	neuron projection	47/176	352/2872	5.33141977897287e-08	2.52353869538049e-06	ANK2/AP3D1/ARHGEF7/ARPC2/ATCAY/ATL1/ATP2B1/ATP6V0D1/CADM2/CDK5/CPLX2/CPNE5/CYFIP2/DLG2/DPYSL5/GAD2/GNAO1/GNB1/GPI/GPM6A/KIF5C/L1CAM/LAMP5/NCDN/NPTN/NSF/OPA1/PACSIN1/PALM/PCSK2/PENK/RAB3A/RAP1GAP/SCN2A/SEPT5/SLC32A1/SLC8A1/SLC8A2/SNCA/STXBP1/SYN1/SYT1/TH/THY1/UNC13A/VAMP2/VAMP7	47	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0044456	synapse part	34/176	215/2872	9.62050673056237e-08	3.41527988934964e-06	ANK2/AP3D1/ATP2B1/ATP6V0D1/CDK5/CPE/CPLX2/DLG2/DNM1L/GAD1/GAD2/GPM6A/GRM4/NPTN/NRXN3/NSF/PALM/PCLO/PDE2A/PPP3CA/RAB3A/SCAMP1/SEPT5/SLC32A1/SLC8A1/SLC8A2/SNCA/STXBP1/SYN1/SYT1/TH/TPRG1L/UNC13A/VAMP2	34	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0098793	presynapse	24/176	126/2872	2.91774501370165e-07	8.28639583891268e-06	AP3D1/ATP6V0D1/CDK5/CPLX2/DNM1L/GAD1/GAD2/GRM4/NPTN/NRXN3/PCLO/PDE2A/RAB3A/SCAMP1/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH/TPRG1L/UNC13A/VAMP2	24	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0061200	clathrin-sculpted gamma-aminobutyric acid transport vesicle	6/176	8/2872	1.23221738554729e-06	2.49964098211022e-05	GAD1/GAD2/RAB3A/SLC32A1/SYT1/VAMP2	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0061202	clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane	6/176	8/2872	1.23221738554729e-06	2.49964098211022e-05	GAD1/GAD2/RAB3A/SLC32A1/SYT1/VAMP2	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0005885	Arp2/3 protein complex	6/176	9/2872	3.50901360705756e-06	5.36293352309565e-05	ACTR2/ACTR3B/ARPC1A/ARPC2/ARPC4/ARPC5L	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0060198	clathrin-sculpted vesicle	6/176	9/2872	3.50901360705756e-06	5.36293352309565e-05	GAD1/GAD2/RAB3A/SLC32A1/SYT1/VAMP2	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0044306	neuron projection terminus	14/176	56/2872	3.77671374865891e-06	5.36293352309565e-05	AP3D1/ATP6V0D1/CPLX2/PACSIN1/PENK/RAB3A/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH/VAMP2	14	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0043679	axon terminus	13/176	50/2872	5.31769230089794e-06	6.86465733388643e-05	AP3D1/ATP6V0D1/CPLX2/PACSIN1/PENK/RAB3A/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH	13	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030424	axon	26/176	174/2872	1.14675915154323e-05	0.000135699832932615	AP3D1/ATCAY/ATL1/ATP6V0D1/CADM2/CDK5/CPLX2/DLG2/GAD2/GPM6A/L1CAM/OPA1/PACSIN1/PALM/PENK/RAB3A/RAP1GAP/SCN2A/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH/UNC13A	26	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0033267	axon part	18/176	99/2872	1.98583724194245e-05	0.000216914529504483	AP3D1/ATP6V0D1/CPLX2/DLG2/GPM6A/L1CAM/OPA1/PACSIN1/PENK/RAB3A/SCN2A/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH	18	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0044463	cell projection part	34/176	283/2872	5.9468923511696e-05	0.000603184795618631	AP3D1/ARPC1A/ARPC2/ATP2B1/ATP6V0D1/CDK5/CPLX2/DLG2/GNB1/GPI/GPM6A/KIF5C/L1CAM/LAMP5/NCKAP1/NSF/OPA1/PACSIN1/PALM/PDXP/PENK/RAB3A/SCN2A/SEPT5/SLC32A1/SLC8A1/SLC8A2/SNCA/STXBP1/SYN1/SYT1/TH/THY1/VAMP2	34	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030133	transport vesicle	20/176	128/2872	6.78809237722666e-05	0.00062983779295241	ARFGEF3/ATP6V0D1/CPE/DNM1L/GAD2/PCSK2/RAB3A/RAB3D/SCAMP1/SEPT5/SLC32A1/SNCA/SYN1/SYT1/TH/TMEM30A/TPRG1L/VAMP2/VAMP7/VGF	20	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0036477	somatodendritic compartment	28/176	215/2872	7.0967638642525e-05	0.00062983779295241	ARHGEF7/ATCAY/ATP2B1/CDK5/CPE/CPLX2/CPNE5/DPYSL5/GNAO1/GNB1/GPM6A/LAMP5/NCDN/NPTN/NSF/OPA1/PALM/PCSK2/PDE1B/PENK/PPP1R1B/RAP1GAP/SLC32A1/SLC8A1/SLC8A2/SYN1/TH/THY1	28	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0043195	terminal bouton	9/176	34/2872	0.00013722971646965	0.00112119324045609	AP3D1/CPLX2/RAB3A/SEPT5/SNCA/STXBP1/SYN1/SYT1/TH	9	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030425	dendrite	22/176	156/2872	0.000142123086818378	0.00112119324045609	ATCAY/CDK5/CPLX2/DPYSL5/GNAO1/GNB1/GPM6A/LAMP5/NCDN/NPTN/NSF/OPA1/PALM/PCSK2/PENK/RAP1GAP/SLC32A1/SLC8A1/SLC8A2/SYN1/TH/THY1	22	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030659	cytoplasmic vesicle membrane	24/176	179/2872	0.000156506477628785	0.00116967999069934	AP2B1/ARFGEF3/ATP6V0D1/ATP8A1/CAMK2B/CPE/DNM1L/GAD1/GAD2/LAMP5/PACSIN1/RAB3A/SCAMP1/SGIP1/SLC32A1/SNCA/SYN1/SYT1/TH/TMEM30A/VAMP2/VAMP7/WASL/YWHAZ	24	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0008021	synaptic vesicle	13/176	68/2872	0.000176737650519278	0.00125483731868687	ATP6V0D1/DNM1L/GAD2/RAB3A/SCAMP1/SEPT5/SLC32A1/SNCA/SYN1/SYT1/TH/TPRG1L/VAMP2	13	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0012506	vesicle membrane	24/176	184/2872	0.000241846688211152	0.00163534427266588	AP2B1/ARFGEF3/ATP6V0D1/ATP8A1/CAMK2B/CPE/DNM1L/GAD1/GAD2/LAMP5/PACSIN1/RAB3A/SCAMP1/SGIP1/SLC32A1/SNCA/SYN1/SYT1/TH/TMEM30A/VAMP2/VAMP7/WASL/YWHAZ	24	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0070382	exocytic vesicle	13/176	71/2872	0.000278172468947154	0.00172679590989045	ATP6V0D1/DNM1L/GAD2/RAB3A/SCAMP1/SEPT5/SLC32A1/SNCA/SYN1/SYT1/TH/TPRG1L/VAMP2	13	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030658	transport vesicle membrane	12/176	62/2872	0.000279692295263946	0.00172679590989045	ARFGEF3/CPE/DNM1L/GAD2/RAB3A/SCAMP1/SLC32A1/SYN1/SYT1/TMEM30A/VAMP2/VAMP7	12	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0099503	secretory vesicle	22/176	165/2872	0.000326769436041474	0.00193338582991205	ALDOA/ATP6V0D1/ATP8A1/CPE/DNM1L/GAD2/PCSK2/RAB3A/RAB3D/SCAMP1/SCG5/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH/TMSB4X/TPRG1L/VAMP2/VAMP7	22	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0044433	cytoplasmic vesicle part	27/176	225/2872	0.000392733293246841	0.00223072510564206	ALDOA/AP2B1/ARFGEF3/ATP6V0D1/ATP8A1/CAMK2B/CPE/DNM1L/GAD1/GAD2/LAMP5/PACSIN1/PCSK2/RAB3A/SCAMP1/SGIP1/SLC32A1/SNCA/SYN1/SYT1/TH/TMEM30A/TMSB4X/VAMP2/VAMP7/WASL/YWHAZ	27	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0048786	presynaptic active zone	5/176	12/2872	0.000454558787779688	0.00248259030248906	GAD1/PCLO/SLC32A1/SYN1/UNC13A	5	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0044459	plasma membrane part	44/176	458/2872	0.0009189089353446	0.00483278032662716	ANK2/AP2B1/ARPC1A/ARPC2/ATP1A1/ATP2B1/ATP2B3/ATP6V0D1/CACNA2D3/CADM2/CADM3/CDK5/CPE/DLG2/DPP6/GAD2/GNAO1/GNB1/GNG7/GPI/GRM4/LAMP5/NCKAP1/NPTN/NRXN3/PACSIN1/PALM/PDE2A/PDXP/PLXNA4/PPP3CB/RGS7/SCN2A/SGIP1/SLC2A13/SLC4A3/SLC8A1/SLC8A2/SYT1/TH/THY1/TMEM30A/UNC13A/VAMP2	44	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0098590	plasma membrane region	25/176	215/2872	0.00105824761334916	0.00536682718198502	ANK2/ARPC1A/ARPC2/ATP1A1/ATP2B1/ATP6V0D1/CDK5/CPE/DLG2/GAD2/GNB1/GPI/GRM4/LAMP5/NCKAP1/NPTN/PACSIN1/PALM/PDE2A/PDXP/SLC8A2/SYT1/THY1/TMEM30A/UNC13A	25	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0031201	SNARE complex	6/176	21/2872	0.00121771209495085	0.00596259025803519	CPLX2/NAPB/NAPG/SYT1/VAMP2/VAMP7	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0097060	synaptic membrane	12/176	73/2872	0.0013131027939567	0.00621535322472839	ANK2/ATP2B1/CDK5/CPE/DLG2/GAD2/GRM4/NPTN/PALM/PDE2A/SYT1/UNC13A	12	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030665	clathrin-coated vesicle membrane	8/176	37/2872	0.00141027703321454	0.0063029949861568	AP2B1/GAD1/GAD2/RAB3A/SGIP1/SLC32A1/SYT1/VAMP2	8	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030667	secretory granule membrane	7/176	29/2872	0.00142039323631703	0.0063029949861568	ATP8A1/CPE/SCAMP1/SNCA/SYT1/VAMP2/VAMP7	7	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0042734	presynaptic membrane	6/176	23/2872	0.00204389470334239	0.00879494084468543	GAD2/GRM4/NPTN/PDE2A/SYT1/UNC13A	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030672	synaptic vesicle membrane	7/176	33/2872	0.00315594507731622	0.0128041200279687	DNM1L/GAD2/SCAMP1/SLC32A1/SYN1/SYT1/VAMP2	7	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0099501	exocytic vesicle membrane	7/176	33/2872	0.00315594507731622	0.0128041200279687	DNM1L/GAD2/SCAMP1/SLC32A1/SYN1/SYT1/VAMP2	7	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0044297	cell body	19/176	161/2872	0.00367802014365559	0.014507746122197	ACTA2/ARHGEF7/ATP2B1/CDK5/CPE/CPLX2/CPNE5/DPYSL5/GNAO1/GNB1/GPM6A/NCDN/PCSK2/PDE1B/PENK/PPP1R1B/RAP1GAP/SLC8A2/TH	19	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0043025	neuronal cell body	16/176	134/2872	0.00676751731912361	0.0257469046849511	ARHGEF7/ATP2B1/CDK5/CPE/CPLX2/CPNE5/DPYSL5/GPM6A/NCDN/PCSK2/PDE1B/PENK/PPP1R1B/RAP1GAP/SLC8A2/TH	16	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030141	secretory granule	14/176	111/2872	0.00689001674667707	0.0257469046849511	ALDOA/ATP8A1/CPE/PCSK2/RAB3A/RAB3D/SCAMP1/SCG5/SNCA/STXBP1/SYT1/TMSB4X/VAMP2/VAMP7	14	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0030027	lamellipodium	10/176	69/2872	0.00832494537370319	0.0303113395657911	ABI2/ACTA2/ARHGEF7/BRK1/CDK5/NCKAP1/PDXP/VAMP7/WASF1/WASL	10	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0016023	cytoplasmic, membrane-bounded vesicle	36/176	400/2872	0.00890601227157555	0.0316163435640932	ADD2/ALDOA/AP2B1/ARFGEF3/ATP1A1/ATP6V0D1/ATP8A1/CAMK2B/CPE/DNM1L/GAD1/GAD2/LAMP5/PACSIN1/PALM/PCSK2/RAB3A/RAB3D/SCAMP1/SCG5/SEPT5/SGIP1/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH/TMEM30A/TMSB4X/TPRG1L/VAMP2/VAMP7/VGF/WASL/YWHAZ	36	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0043204	perikaryon	6/176	31/2872	0.00990205498385449	0.0331148210236774	CDK5/CPNE5/PCSK2/PENK/SLC8A2/TH	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0031410	cytoplasmic vesicle	37/176	417/2872	0.0100277274930854	0.0331148210236774	ADD2/ALDOA/AP2B1/ARFGEF3/ATP1A1/ATP6V0D1/ATP8A1/CAMK2B/CPE/DNM1L/GAD1/GAD2/GRM4/LAMP5/PACSIN1/PALM/PCSK2/RAB3A/RAB3D/SCAMP1/SCG5/SEPT5/SGIP1/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH/TMEM30A/TMSB4X/TPRG1L/VAMP2/VAMP7/VGF/WASL/YWHAZ	37	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0097708	intracellular vesicle	37/176	417/2872	0.0100277274930854	0.0331148210236774	ADD2/ALDOA/AP2B1/ARFGEF3/ATP1A1/ATP6V0D1/ATP8A1/CAMK2B/CPE/DNM1L/GAD1/GAD2/GRM4/LAMP5/PACSIN1/PALM/PCSK2/RAB3A/RAB3D/SCAMP1/SCG5/SEPT5/SGIP1/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH/TMEM30A/TMSB4X/TPRG1L/VAMP2/VAMP7/VGF/WASL/YWHAZ	37	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0098794	postsynapse	13/176	105/2872	0.0106186970816004	0.0342694314906194	ANK2/CDK5/DLG2/GPM6A/NPTN/NSF/PALM/PCLO/PPP3CA/SLC8A1/SLC8A2/SNCA/SYN1	13	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	down
GO:0045202	synapse	32/127	262/2872	3.72193205689335e-08	4.01968662144481e-06	ANK2/AP3D1/ARFGAP1/ATCAY/ATP2B1/ATP6V0D1/CADM2/CDK5/CPE/CPLX2/DLG2/DNM1L/FRRS1L/GAD1/GAD2/PALM/PDE2A/PENK/PPP3CA/RAB3GAP1/SCAMP1/SNCA/SPG20/STX1A/SYN1/SYN2/SYT1/TH/TPRG1L/VAMP2/VAMP7/WDR7	32	LB-NL+ vs LB-NL-	CC	down
GO:0097458	neuron part	41/127	440/2872	7.39496155368129e-07	3.9932792389879e-05	ANK2/AP3D1/ARHGEF7/ATCAY/ATP2B1/ATP6V0D1/CADM2/CDK5/CPE/CPLX2/DLG2/DNM1L/DPYSL5/GAD1/GAD2/GNAO1/GNAZ/GNB1/GNB5/KIF1A/KIF5C/NCDN/OPA1/PALM/PAM/PDE2A/PENK/RAP1GAP/SCAMP1/SCN2A/SNCA/STX1A/SYN1/SYN2/SYT1/TH/THY1/TPRG1L/VAMP2/VAMP7/WDR7	41	LB-NL+ vs LB-NL-	CC	down
GO:0044456	synapse part	25/127	215/2872	4.03492645249998e-06	0.0001342321275722	ANK2/AP3D1/ATP2B1/ATP6V0D1/CDK5/CPE/CPLX2/DLG2/DNM1L/GAD1/GAD2/PALM/PDE2A/PPP3CA/RAB3GAP1/SCAMP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/TPRG1L/VAMP2/WDR7	25	LB-NL+ vs LB-NL-	CC	down
GO:0008021	synaptic vesicle	13/127	68/2872	5.26672795122235e-06	0.0001342321275722	ATP6V0D1/DNM1L/GAD2/SCAMP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/TPRG1L/VAMP2/WDR7	13	LB-NL+ vs LB-NL-	CC	down
GO:0098793	presynapse	18/127	126/2872	6.21445035056482e-06	0.0001342321275722	AP3D1/ATP6V0D1/CDK5/CPLX2/DNM1L/GAD1/GAD2/PDE2A/SCAMP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/TPRG1L/VAMP2/WDR7	18	LB-NL+ vs LB-NL-	CC	down
GO:0070382	exocytic vesicle	13/127	71/2872	8.70625816742448e-06	0.000156712647013641	ATP6V0D1/DNM1L/GAD2/SCAMP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/TPRG1L/VAMP2/WDR7	13	LB-NL+ vs LB-NL-	CC	down
GO:0030667	secretory granule membrane	8/127	29/2872	2.29942561321319e-05	0.000354768523181463	ATP8A1/CPE/PAM/SCAMP1/SNCA/SYT1/VAMP2/VAMP7	8	LB-NL+ vs LB-NL-	CC	down
GO:0030133	transport vesicle	17/127	128/2872	3.10440254609914e-05	0.000376422854621675	ATP6V0D1/CPE/DNM1L/GAD2/SCAMP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/TMEM30A/TPRG1L/VAMP2/VAMP7/VGF/WDR7	17	LB-NL+ vs LB-NL-	CC	down
GO:0043005	neuron projection	32/127	352/2872	3.13685712184729e-05	0.000376422854621675	ANK2/AP3D1/ARHGEF7/ATCAY/ATP2B1/ATP6V0D1/CADM2/CDK5/CPLX2/DLG2/DPYSL5/GAD2/GNAO1/GNAZ/GNB1/KIF1A/KIF5C/NCDN/OPA1/PALM/PAM/PENK/RAP1GAP/SCN2A/SNCA/STX1A/SYN1/SYT1/TH/THY1/VAMP2/VAMP7	32	LB-NL+ vs LB-NL-	CC	down
GO:0030658	transport vesicle membrane	11/127	62/2872	6.07275025190113e-05	0.000576291693576685	CPE/DNM1L/GAD2/SCAMP1/STX1A/SYN1/SYN2/SYT1/TMEM30A/VAMP2/VAMP7	11	LB-NL+ vs LB-NL-	CC	down
